"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1989"$"Fond 183, Nr. 1989"$"Fonds 183. Nr. 1989"$"Фонд 183, № 1989"$"Фонд 183, ед. хр. 1989"$"Фонд 183, N 1989"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1990"$"Fond 183, Nr. 1990"$"Fonds 183. Nr. 1990"$"Фонд 183, № 1990"$"Фонд 183, ед. хр. 1990"$"Фонд 183, N 1990"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1991"$"Fond 183, Nr. 1991"$"Fonds 183. Nr. 1991"$"Фонд 183, № 1991"$"Фонд 183, ед. хр. 1991"$"Фонд 183, N 1991"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1992"$"Fond 183, Nr. 1992"$"Fonds 183. Nr. 1992"$"Фонд 183, № 1992"$"Фонд 183, ед. хр. 1992"$"Фонд 183, N 1992"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1997"$"Fond 183, Nr. 1997"$"Fonds 183. Nr. 1997"$"Фонд 183, № 1997"$"Фонд 183, ед. хр. 1997"$"Фонд 183, N 1997"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 3250"$"Fond 183, Nr. 3250"$"Fonds 183. Nr. 3250"$"Фонд 183, № 3250"$"Фонд 183, ед. хр. 3250"$"Фонд 183, N 3250"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 3261"$"Fond 183, Nr. 3261"$"Fonds 183. Nr. 3261"$"Фонд 183, № 3261"$"Фонд 183, ед. хр. 3261"$"Фонд 183, N 3261"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 3262"$"Fond 183, Nr. 3262"$"Fonds 183. Nr. 3262"$"Фонд 183, № 3262"$"Фонд 183, ед. хр. 3262"$"Фонд 183, N 3262"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 3321"$"Fond 183, Nr. 3321"$"Fonds 183. Nr. 3321"$"Фонд 183, № 3321"$"Фонд 183, ед. хр. 3321"$"Фонд 183, N 3321"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 3322"$"Fond 183, Nr. 3322"$"Fonds 183. Nr. 3322"$"Фонд 183, № 3322"$"Фонд 183, ед. хр. 3322"$"Фонд 183, N 3322"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183.II, Nr. 1.7"$"Fond 183.II, Nr. 1.7"$"Fonds 183.II. Nr. 1.7"$"Фонд 183.II, № 1.7"$"Фонд 183.II, ед. хр. 1.7"$"Фонд 183.II, N 1.7"			
