"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Fragment aus Hs. 2259/2370 4‘"$"Fragm. aus 2259/2370 4°"$"Fragm. 2259/2370 4°"$"Fragm. 2259/2370 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Fragment aus Hs. 143/1182 8‘"$"Fragm. aus 143/1182 8°"$"Fragm. 143/1182 8°"$"Fragm. aus Hs. 143/1182 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 796/1360 8°"$"Hs. 796/1360 8‘"$"Hs 796/1360 8°"$"Hs. 796/1360 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 803/1361 8°"$"Hs. 803/1361 8‘"$"Hs 803/1361 8°"$"Hs. 803/1361 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 804/814 8°"$"Hs. 804/814 8‘"$"Hs 804/814 8°"$"Hs. 804/814 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 805/5 8°"$"Hs. 805/5 8‘"$"Hs 805/5 8°"$"Hs. 805/5 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 806/4 8°"$"Hs. 806/4 8‘"$"Hs 806/4 8°"$"Hs. 806/4 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 807/1337 4°"$"Hs. 807/1337 4‘"$"Hs 807/1337 4°"$"Hs. 807/1337 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 808a/1346 8°"$"Hs. 808a/1346 8‘"$"Hs 808a/1346 8°"$"Hs. 808a/1346 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 809/1341 8°"$"Hs. 809/1341 8‘"$"Hs 809/1341 8°"$"Hs. 809/1341 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 810/1338 4°"$"Hs. 810/1338 4‘"$"Hs 810/1338 4°"$"Hs. 810/1338 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 811/1342 8°"$"Hs. 811/1342 8‘"$"Hs 811/1342 8°"$"Hs. 811/1342 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 812/1339 4°"$"Hs. 812/1339 4‘"$"Hs 812/1339 4°"$"Hs. 812/1339 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 813/1343 8°"$"Hs. 813/1343 8‘"$"Hs 813/1343 8°"$"Hs. 813/1343 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 814/1340 4°"$"Hs. 814/1340 4‘"$"Hs 814/1340 4°"$"Hs. 814/1340 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 815/1344 8°"$"Hs. 815/1344 8‘"$"Hs 815/1344 8°"$"Hs. 815/1344 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 816/1345 8°"$"Hs. 816/1345 8‘"$"Hs 816/1345 8°"$"Hs. 816/1345 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 817/24 gr.8°"$"Hs. 817/24 gr.8‘"$"Hs 817/24 gr.8°"$"Hs. 817/24 gr.oct."$"Hs. 817/24"
