"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 57"$"ki-ub-bord-57"$"ki_ub_bord-057"$"Bord. 57"$"Cod. Bord. 57"$"Ms. Bord. 57"$"Cod. Ms. Bord. 57"$"Cod. M.S. Bord. 57"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 58"$"ki-ub-bord-58"$"ki_ub_bord-058"$"Bord. 58"$"Cod. Bord. 58"$"Ms. Bord. 58"$"Cod. Ms. Bord. 58"$"Cod. M.S. Bord. 58"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 58A"$"ki-ub-bord-58a"$"ki_ub_bord-058A"$"Bord. 58A"$"Cod. Bord. 58A"$"Ms. Bord. 58A"$"Cod. Ms. Bord. 58A"$"Cod. M.S. Bord. 58A"$"Cod. Ms. Bord. 58a"$"Cod. ms. Bord. 58 A"$"Cod. ms. Bord. 58, A"$"Cod. ms. Bord. 058A"$"Cod. ms. Bord. 58a"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 58B"$"ki-ub-bord-58b"$"ki_ub_bord-058B"$"Bord. 58B"$"Cod. Bord. 58B"$"Ms. Bord. 58B"$"Cod. Ms. Bord. 58B"$"Cod. M.S. Bord. 58B"$"Cod. Ms. Bord. 58b"$"Cod. ms. Bord. 58 B"$"Cod. ms. Bord. 58, B"$"Cod. ms. Bord. 058B"$"Cod. ms. Bord. 58b"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 58C"$"ki-ub-bord-58c"$"ki_ub_bord-058C"$"Bord. 58C"$"Cod. Bord. 58C"$"Ms. Bord. 58C"$"Cod. Ms. Bord. 58C"$"Cod. M.S. Bord. 58C"$"Cod. Ms. Bord. 58c"$"Cod. ms. Bord. 58 C"$"Cod. ms. Bord. 58, C"$"Cod. ms. Bord. 058C"$"Cod. ms. Bord. 58c"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 58D"$"ki-ub-bord-58d"$"ki_ub_bord-058D"$"Bord. 58D"$"Cod. Bord. 58D"$"Ms. Bord. 58D"$"Cod. Ms. Bord. 58D"$"Cod. M.S. Bord. 58D"$"Cod. Ms. Bord. 58d"$"Cod. ms. Bord. 58 D"$"Cod. ms. Bord. 58, D"$"Cod. ms. Bord. 058D"$"Cod. ms. Bord. 58d"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 58E"$"ki-ub-bord-58e"$"ki_ub_bord-058E"$"Bord. 58E"$"Cod. Bord. 58E"$"Ms. Bord. 58E"$"Cod. Ms. Bord. 58E"$"Cod. M.S. Bord. 58E"$"Cod. Ms. Bord. 58e"$"Cod. ms. Bord. 58 E"$"Cod. ms. Bord. 58, E"$"Cod. ms. Bord. 058E"$"Cod. ms. Bord. 58e"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 58F"$"ki-ub-bord-58f"$"ki_ub_bord-058F"$"Bord. 58F"$"Cod. Bord. 58F"$"Ms. Bord. 58F"$"Cod. Ms. Bord. 58F"$"Cod. M.S. Bord. 58F"$"Cod. Ms. Bord. 58f"$"Cod. ms. Bord. 58 F"$"Cod. ms. Bord. 58, F"$"Cod. ms. Bord. 058F"$"Cod. ms. Bord. 58f"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 58G"$"ki-ub-bord-58g"$"ki_ub_bord-058G"$"Bord. 58G"$"Cod. Bord. 58G"$"Ms. Bord. 58G"$"Cod. Ms. Bord. 58G"$"Cod. M.S. Bord. 58G"$"Cod. Ms. Bord. 58g"$"Cod. ms. Bord. 58 G"$"Cod. ms. Bord. 58, G"$"Cod. ms. Bord. 058G"$"Cod. ms. Bord. 58g"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 58H"$"ki-ub-bord-58h"$"ki_ub_bord-058H"$"Bord. 58H"$"Cod. Bord. 58H"$"Ms. Bord. 58H"$"Cod. Ms. Bord. 58H"$"Cod. M.S. Bord. 58H"$"Cod. Ms. Bord. 58h"$"Cod. ms. Bord. 58 H"$"Cod. ms. Bord. 58, H"$"Cod. ms. Bord. 058H"$"Cod. ms. Bord. 58h"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 59"$"ki-ub-bord-59"$"ki_ub_bord-059"$"Bord. 59"$"Cod. Bord. 59"$"Ms. Bord. 59"$"Cod. Ms. Bord. 59"$"Cod. M.S. Bord. 59"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 60"$"ki-ub-bord-60"$"ki_ub_bord-060"$"Bord. 60"$"Cod. Bord. 60"$"Ms. Bord. 60"$"Cod. Ms. Bord. 60"$"Cod. M.S. Bord. 60"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 61"$"ki-ub-bord-61"$"ki_ub_bord-061"$"Bord. 61"$"Cod. Bord. 61"$"Ms. Bord. 61"$"Cod. Ms. Bord. 61"$"Cod. M.S. Bord. 61"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 61A"$"ki-ub-bord-61a"$"ki_ub_bord-061A"$"Bord. 61A"$"Cod. Bord. 61A"$"Ms. Bord. 61A"$"Cod. Ms. Bord. 61A"$"Cod. M.S. Bord. 61A"$"Cod. Ms. Bord. 61a"$"Cod. ms. Bord. 61 A"$"Cod. ms. Bord. 61, A"$"Cod. ms. Bord. 061A"$"Cod. ms. Bord. 61a"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 62"$"ki-ub-bord-62"$"ki_ub_bord-062"$"Bord. 62"$"Cod. Bord. 62"$"Ms. Bord. 62"$"Cod. Ms. Bord. 62"$"Cod. M.S. Bord. 62"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 63"$"ki-ub-bord-63"$"ki_ub_bord-063"$"Bord. 63"$"Cod. Bord. 63"$"Ms. Bord. 63"$"Cod. Ms. Bord. 63"$"Cod. M.S. Bord. 63"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 64"$"ki-ub-bord-64"$"ki_ub_bord-064"$"Bord. 64"$"Cod. Bord. 64"$"Ms. Bord. 64"$"Cod. Ms. Bord. 64"$"Cod. M.S. Bord. 64"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 65"$"ki-ub-bord-65"$"ki_ub_bord-065"$"Bord. 65"$"Cod. Bord. 65"$"Ms. Bord. 65"$"Cod. Ms. Bord. 65"$"Cod. M.S. Bord. 65"
