"51"$"Cod. 54"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/161719/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/161724"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"52"$"Cod. 55"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/162058/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/162061"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"53"$"Cod. 56"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/216693/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/216699"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"54"$"Cod. 57"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/162359/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/162363"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"55"$"Cod. 58"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/221258/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/221262"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"56"$"Cod. 59"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/162516/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/162519"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"57"$"Cod. 60"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/162879/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/162882"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"58"$"Cod. 61"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/275681/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/275685"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"59"$"Cod. 62"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/276113/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/276121"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"60"$"Cod. 63"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/163389/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/163395"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"61"$"Cod. 64"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/163936/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/163941"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"62"$"Cod. 65"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/276608/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/276610"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"63"$"Cod. 66"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/164445/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/164448"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"64"$"Cod. 67"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/221601/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/221607"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"65"$"Cod. 69"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/166827/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/166830"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"66"$"Cod. 70"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/221980/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/221983"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"67"$"Cod. 71"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/277312/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/277315"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"68"$"Cod. 72"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/222411/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/222415"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"69"$"Cod. 73"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/277668/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/277671"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"70"$"Cod. 74"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/167130/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/167136"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"71"$"Cod. 75"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/278011/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/278016"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"72"$"Cod. 76"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/222552/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/222557"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"73"$"Cod. 77"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/167477/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/167480"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"74"$"Cod. 78"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/167724/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/167729"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"75"$"Cod. 78-II"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/167931/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/167936"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"76"$"Cod. 79"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/168010/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/168015"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"77"$"Cod. 80"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/223008/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/223009"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"78"$"Cod. 81"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/281216/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/281342"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"79"$"Cod. 82"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/168137/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/168146"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"80"$"Cod. 83"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/168328/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/168333"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"81"$"Cod. 83-II"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/168520/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/168829"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"82"$"Cod. 84"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/281451/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/281462"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"83"$"Cod. 85"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/168968/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/168971"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"84"$"Cod. 86"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/169223/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/169227"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"85"$"Cod. 87"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/169538/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/169545"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"86"$"Cod. 88"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/169979/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/170036"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"87"$"Cod. 89"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/170354/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/170363"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"88"$"Cod. 90"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/170567/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/170574"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"89"$"Cod. 91"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/281864/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/281867"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"90"$"Cod. 92"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/282101/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/282105"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"91"$"Cod. 93"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/282474/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/282478"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"92"$"Cod. 94"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/223317/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/223327"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"93"$"Cod. 95"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/282840/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/282867"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"94"$"Cod. 96"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/283211/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/283217"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"95"$"Cod. 97"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/223732/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/223734"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"96"$"Cod. 98"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/170804/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/170807"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"97"$"Cod. 99"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/171149/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/171154"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"98"$"Cod. 100"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/224159/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/224163"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"99"$"Cod. 101"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/224402/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/224407"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"100"$"Cod. 102"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/171998/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/172013"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
