"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 48"$"Georg Hs. 48"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 50"$"Georg Hs. 50"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 55"$"Georg Hs. 55"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 57"$"Georg Hs. 57"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 58"$"Georg Hs. 58"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 59"$"Georg Hs. 59"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 71/I"$"Georg Hs. 71"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 71a"$"Georg Hs. 71a"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 72a"$"Georg Hs. 72a. quart"$"Georg Hs. 72a. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 207"$"Georg Hs. 207"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 209"$"Georg Hs. 209. quart"$"Georg Hs. 209.4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 250"$"Georg Hs. 250"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 253"$"Georg Hs. 253"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 262"$"Georg Hs. 262"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 263"$"Georg Hs. 263. quart"$"Georg Hs. 263. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 265"$"Georg Hs. 265. quart"$"Georg Hs. 265. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 271"$"Georg Hs. 271"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 866"$"Georg Hs. 866"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"HB 1"$"HB Hs. 1"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"HB 2"$"HB Hs. 2"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"HB 7"$"HB Hs. 7"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"HB 8"$"HB Hs. 8"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"HB 9"$"HB Hs. 9"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"HB 10"$"HB Hs. 10"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"HB 12"$"HB Hs. 12"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"HB 13"$"HB Hs. 13"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"BB 5704"$"Hs. BB 5704. quart"$"Hs. BB 5704. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Hs. II 1²"$"Hs. II 1 2. quart"$"Hs. II 1². 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 5"$"Georg Hs. 5"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 264"$"Georg Hs. 264. 2°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 187/188"$"Georg Hs. 187/188"$"Georg Hs. 187/188. 2°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 192"$"Georg Hs. 192"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Hs. II 1³"$"Hs. II 1 3"$"Hs II 1 3"$"Hs-II-1_3"
